id_documento,id_siniestro,tipo_documento,entregado,legible,fecha_emision,inconsistencia_detectada,observacion
DOC-002033,SIN-00581,Informe perito,True,True,2026-03-13,False,Sin observaciones
DOC-002034,SIN-00581,Denuncia policial,True,True,2026-03-15,False,Sin observaciones
DOC-002035,SIN-00581,Cedula asegurado,True,True,2026-03-15,False,Sin observaciones
DOC-002036,SIN-00582,Factura taller,True,True,2025-12-27,False,Sin observaciones
DOC-002037,SIN-00582,Foto evidencia,True,True,2025-12-27,False,Sin observaciones
DOC-002038,SIN-00582,Cedula asegurado,True,True,2025-12-29,False,Sin observaciones
DOC-002039,SIN-00582,Informe perito,True,True,2025-12-30,False,Sin observaciones
DOC-002040,SIN-00583,Cedula asegurado,True,True,2025-11-28,False,Sin observaciones
DOC-002041,SIN-00583,Informe perito,True,True,2025-11-28,False,Sin observaciones
DOC-002042,SIN-00583,Foto evidencia,True,True,2025-11-24,False,Sin observaciones
DOC-002043,SIN-00583,Factura taller,True,True,2025-11-28,False,Sin observaciones
DOC-002044,SIN-00584,Foto evidencia,True,True,2026-08-21,False,Sin observaciones
DOC-002045,SIN-00584,Denuncia policial,True,True,2026-08-17,False,Sin observaciones
DOC-002046,SIN-00584,Factura taller,True,True,2026-08-19,False,Sin observaciones
DOC-002047,SIN-00584,Informe perito,True,True,2026-08-20,False,Sin observaciones
DOC-002048,SIN-00585,Foto evidencia,False,False,2025-09-03,True,Fecha previa al evento detectada
DOC-002049,SIN-00585,Informe perito,False,True,2025-09-02,False,Sin observaciones
DOC-002050,SIN-00585,Cedula asegurado,False,False,2025-09-02,True,Fecha previa al evento detectada
DOC-002051,SIN-00586,Denuncia policial,True,True,2025-02-09,False,Sin observaciones
DOC-002052,SIN-00586,Foto evidencia,True,True,2025-02-09,False,Sin observaciones
DOC-002053,SIN-00587,Cedula asegurado,True,True,2027-04-04,False,Sin observaciones
DOC-002054,SIN-00587,Foto evidencia,True,True,2027-04-04,False,Sin observaciones
DOC-002055,SIN-00587,Informe perito,True,True,2027-04-04,False,Sin observaciones
DOC-002056,SIN-00587,Denuncia policial,True,True,2027-04-06,False,Sin observaciones
DOC-002057,SIN-00588,Foto evidencia,True,True,2025-12-13,False,Sin observaciones
DOC-002058,SIN-00588,Informe perito,True,True,2025-12-18,False,Sin observaciones
DOC-002059,SIN-00589,Informe perito,True,True,2024-07-15,False,Sin observaciones
DOC-002060,SIN-00589,Factura taller,True,True,2024-07-18,False,Sin observaciones
DOC-002061,SIN-00589,Foto evidencia,True,True,2024-07-17,False,Sin observaciones
DOC-002062,SIN-00590,Informe perito,False,True,2024-08-27,False,Sin observaciones
DOC-002063,SIN-00590,Factura taller,False,False,2024-08-26,True,Fecha previa al evento detectada
DOC-002064,SIN-00590,Foto evidencia,False,False,2024-08-25,True,Fecha previa al evento detectada
DOC-002065,SIN-00590,Cedula asegurado,False,False,2024-08-25,True,Fecha previa al evento detectada
DOC-002066,SIN-00590,Denuncia policial,False,True,2024-08-24,False,Sin observaciones
DOC-002067,SIN-00591,Cedula asegurado,True,True,2025-11-13,False,Sin observaciones
DOC-002068,SIN-00591,Denuncia policial,True,True,2025-11-14,False,Sin observaciones
DOC-002069,SIN-00591,Foto evidencia,True,True,2025-11-13,False,Sin observaciones
DOC-002070,SIN-00592,Informe perito,True,True,2024-10-19,False,Sin observaciones
DOC-002071,SIN-00592,Cedula asegurado,True,True,2024-10-18,False,Sin observaciones
DOC-002072,SIN-00593,Factura taller,False,False,2025-06-23,True,Fecha previa al evento detectada
DOC-002073,SIN-00593,Cedula asegurado,False,False,2025-06-23,True,Fecha previa al evento detectada
DOC-002074,SIN-00593,Informe perito,False,True,2025-06-26,False,Sin observaciones
DOC-002075,SIN-00594,Denuncia policial,False,False,2025-12-28,True,Fecha previa al evento detectada
DOC-002076,SIN-00594,Factura taller,False,False,2025-12-23,True,Fecha previa al evento detectada
DOC-002077,SIN-00595,Factura taller,True,True,2025-04-25,False,Sin observaciones
DOC-002078,SIN-00595,Informe perito,True,True,2025-04-27,False,Sin observaciones
DOC-002079,SIN-00595,Cedula asegurado,True,True,2025-04-22,False,Sin observaciones
DOC-002080,SIN-00595,Denuncia policial,True,True,2025-04-26,False,Sin observaciones
DOC-002081,SIN-00596,Informe perito,True,True,2026-04-02,False,Sin observaciones
DOC-002082,SIN-00596,Cedula asegurado,True,True,2026-04-04,False,Sin observaciones
DOC-002083,SIN-00596,Factura taller,True,True,2026-04-01,False,Sin observaciones
DOC-002084,SIN-00597,Foto evidencia,False,False,2025-12-22,True,Fecha previa al evento detectada
DOC-002085,SIN-00597,Denuncia policial,False,False,2025-12-25,True,Fecha previa al evento detectada
DOC-002086,SIN-00597,Factura taller,False,False,2025-12-27,True,Fecha previa al evento detectada
DOC-002087,SIN-00597,Cedula asegurado,False,True,2025-12-24,False,Sin observaciones
DOC-002088,SIN-00597,Informe perito,False,True,2025-12-25,False,Sin observaciones
DOC-002089,SIN-00598,Denuncia policial,True,True,2026-04-26,False,Sin observaciones
DOC-002090,SIN-00598,Cedula asegurado,True,True,2026-04-25,False,Sin observaciones
DOC-002091,SIN-00598,Factura taller,True,True,2026-04-28,False,Sin observaciones
DOC-002092,SIN-00598,Foto evidencia,True,True,2026-04-27,False,Sin observaciones
DOC-002093,SIN-00598,Informe perito,True,True,2026-04-25,False,Sin observaciones
DOC-002094,SIN-00599,Foto evidencia,True,True,2025-02-21,False,Sin observaciones
DOC-002095,SIN-00599,Cedula asegurado,True,True,2025-02-25,False,Sin observaciones
DOC-002096,SIN-00600,Factura taller,True,True,2025-07-02,False,Sin observaciones
DOC-002097,SIN-00600,Foto evidencia,True,True,2025-07-05,False,Sin observaciones
DOC-002098,SIN-00601,Foto evidencia,False,True,2024-08-15,False,Sin observaciones
DOC-002099,SIN-00601,Cedula asegurado,False,True,2024-08-16,False,Sin observaciones
DOC-002100,SIN-00602,Foto evidencia,True,True,2025-05-15,False,Sin observaciones
DOC-002101,SIN-00602,Informe perito,True,True,2025-05-15,False,Sin observaciones
DOC-002102,SIN-00602,Denuncia policial,True,True,2025-05-12,False,Sin observaciones
DOC-002103,SIN-00603,Informe perito,True,True,2027-03-21,False,Sin observaciones
DOC-002104,SIN-00603,Foto evidencia,True,True,2027-03-20,False,Sin observaciones
DOC-002105,SIN-00603,Denuncia policial,True,True,2027-03-23,False,Sin observaciones
DOC-002106,SIN-00603,Factura taller,True,True,2027-03-24,False,Sin observaciones
DOC-002107,SIN-00604,Informe perito,False,True,2026-02-06,False,Sin observaciones
DOC-002108,SIN-00604,Denuncia policial,False,True,2026-02-05,False,Sin observaciones
DOC-002109,SIN-00604,Factura taller,False,True,2026-02-04,False,Sin observaciones
DOC-002110,SIN-00604,Foto evidencia,False,False,2026-02-04,True,Fecha previa al evento detectada
DOC-002111,SIN-00604,Cedula asegurado,False,True,2026-02-03,False,Sin observaciones
DOC-002112,SIN-00605,Cedula asegurado,False,False,2025-02-16,True,Fecha previa al evento detectada
DOC-002113,SIN-00605,Informe perito,False,True,2025-02-13,False,Sin observaciones
DOC-002114,SIN-00605,Denuncia policial,False,True,2025-02-18,False,Sin observaciones
DOC-002115,SIN-00605,Factura taller,False,False,2025-02-14,True,Fecha previa al evento detectada
DOC-002116,SIN-00605,Foto evidencia,False,False,2025-02-18,True,Fecha previa al evento detectada
DOC-002117,SIN-00606,Denuncia policial,True,True,2026-05-15,False,Sin observaciones
DOC-002118,SIN-00606,Factura taller,True,True,2026-05-18,False,Sin observaciones
DOC-002119,SIN-00606,Cedula asegurado,True,True,2026-05-15,False,Sin observaciones
DOC-002120,SIN-00606,Informe perito,True,True,2026-05-14,False,Sin observaciones
DOC-002121,SIN-00606,Foto evidencia,True,True,2026-05-16,False,Sin observaciones
DOC-002122,SIN-00607,Cedula asegurado,True,True,2025-09-27,False,Sin observaciones
DOC-002123,SIN-00607,Foto evidencia,True,True,2025-09-27,False,Sin observaciones
DOC-002124,SIN-00607,Factura taller,True,True,2025-09-27,False,Sin observaciones
DOC-002125,SIN-00608,Factura taller,True,True,2025-07-21,False,Sin observaciones
DOC-002126,SIN-00608,Informe perito,True,True,2025-07-26,False,Sin observaciones
DOC-002127,SIN-00608,Foto evidencia,True,True,2025-07-26,False,Sin observaciones
DOC-002128,SIN-00608,Denuncia policial,True,True,2025-07-24,False,Sin observaciones
DOC-002129,SIN-00608,Cedula asegurado,True,True,2025-07-24,False,Sin observaciones
DOC-002130,SIN-00609,Informe perito,True,True,2024-09-16,False,Sin observaciones
DOC-002131,SIN-00609,Factura taller,True,True,2024-09-20,False,Sin observaciones
DOC-002132,SIN-00609,Foto evidencia,True,True,2024-09-17,False,Sin observaciones
DOC-002133,SIN-00609,Denuncia policial,True,True,2024-09-18,False,Sin observaciones
DOC-002134,SIN-00609,Cedula asegurado,True,True,2024-09-16,False,Sin observaciones
DOC-002135,SIN-00610,Factura taller,True,True,2027-01-24,False,Sin observaciones
DOC-002136,SIN-00610,Informe perito,True,True,2027-01-27,False,Sin observaciones
DOC-002137,SIN-00610,Denuncia policial,True,True,2027-01-26,False,Sin observaciones
DOC-002138,SIN-00610,Cedula asegurado,True,True,2027-01-28,False,Sin observaciones
DOC-002139,SIN-00611,Factura taller,True,True,2024-12-26,False,Sin observaciones
DOC-002140,SIN-00611,Cedula asegurado,True,True,2024-12-30,False,Sin observaciones
DOC-002141,SIN-00611,Informe perito,True,True,2024-12-26,False,Sin observaciones
DOC-002142,SIN-00611,Denuncia policial,True,True,2024-12-28,False,Sin observaciones
DOC-002143,SIN-00611,Foto evidencia,True,True,2024-12-28,False,Sin observaciones
DOC-002144,SIN-00612,Cedula asegurado,True,True,2026-02-02,False,Sin observaciones
DOC-002145,SIN-00612,Foto evidencia,True,True,2026-02-02,False,Sin observaciones
DOC-002146,SIN-00612,Denuncia policial,True,True,2026-01-30,False,Sin observaciones
DOC-002147,SIN-00612,Informe perito,True,True,2026-02-01,False,Sin observaciones
DOC-002148,SIN-00612,Factura taller,True,True,2026-01-30,False,Sin observaciones
DOC-002149,SIN-00613,Denuncia policial,True,True,2024-12-30,False,Sin observaciones
DOC-002150,SIN-00613,Cedula asegurado,True,True,2024-12-30,False,Sin observaciones
DOC-002151,SIN-00613,Informe perito,True,True,2024-12-28,False,Sin observaciones
DOC-002152,SIN-00614,Cedula asegurado,True,True,2025-11-01,False,Sin observaciones
DOC-002153,SIN-00614,Informe perito,True,True,2025-10-29,False,Sin observaciones
DOC-002154,SIN-00614,Factura taller,True,True,2025-10-30,False,Sin observaciones
DOC-002155,SIN-00614,Foto evidencia,True,True,2025-11-01,False,Sin observaciones
DOC-002156,SIN-00615,Factura taller,True,True,2027-03-17,False,Sin observaciones
DOC-002157,SIN-00615,Denuncia policial,True,True,2027-03-17,False,Sin observaciones
DOC-002158,SIN-00616,Factura taller,True,True,2026-07-11,False,Sin observaciones
DOC-002159,SIN-00616,Denuncia policial,True,True,2026-07-07,False,Sin observaciones
DOC-002160,SIN-00616,Foto evidencia,True,True,2026-07-07,False,Sin observaciones
DOC-002161,SIN-00616,Cedula asegurado,True,True,2026-07-06,False,Sin observaciones
DOC-002162,SIN-00617,Informe perito,False,False,2026-02-28,True,Fecha previa al evento detectada
DOC-002163,SIN-00617,Cedula asegurado,False,False,2026-03-03,True,Fecha previa al evento detectada
DOC-002164,SIN-00617,Denuncia policial,False,False,2026-02-28,True,Fecha previa al evento detectada
DOC-002165,SIN-00618,Denuncia policial,True,True,2024-11-23,False,Sin observaciones
DOC-002166,SIN-00618,Factura taller,True,True,2024-11-23,False,Sin observaciones
DOC-002167,SIN-00618,Foto evidencia,True,True,2024-11-27,False,Sin observaciones
DOC-002168,SIN-00618,Informe perito,True,True,2024-11-23,False,Sin observaciones
DOC-002169,SIN-00619,Informe perito,True,True,2026-03-25,False,Sin observaciones
DOC-002170,SIN-00619,Cedula asegurado,True,True,2026-03-25,False,Sin observaciones
DOC-002171,SIN-00619,Denuncia policial,True,True,2026-03-21,False,Sin observaciones
DOC-002172,SIN-00620,Cedula asegurado,False,False,2026-03-08,True,Fecha previa al evento detectada
DOC-002173,SIN-00620,Denuncia policial,False,True,2026-03-11,False,Sin observaciones
DOC-002174,SIN-00620,Informe perito,False,False,2026-03-11,True,Fecha previa al evento detectada
DOC-002175,SIN-00621,Factura taller,True,True,2026-09-22,False,Sin observaciones
DOC-002176,SIN-00621,Denuncia policial,True,True,2026-09-24,False,Sin observaciones
DOC-002177,SIN-00621,Informe perito,True,True,2026-09-25,False,Sin observaciones
DOC-002178,SIN-00621,Cedula asegurado,True,True,2026-09-26,False,Sin observaciones
DOC-002179,SIN-00622,Cedula asegurado,False,False,2025-05-10,True,Fecha previa al evento detectada
DOC-002180,SIN-00622,Foto evidencia,False,True,2025-05-11,False,Sin observaciones
DOC-002181,SIN-00622,Factura taller,False,False,2025-05-11,True,Fecha previa al evento detectada
DOC-002182,SIN-00622,Denuncia policial,False,False,2025-05-13,True,Fecha previa al evento detectada
DOC-002183,SIN-00623,Denuncia policial,True,True,2026-08-04,False,Sin observaciones
DOC-002184,SIN-00623,Foto evidencia,True,True,2026-08-02,False,Sin observaciones
DOC-002185,SIN-00623,Cedula asegurado,True,True,2026-08-03,False,Sin observaciones
DOC-002186,SIN-00624,Denuncia policial,True,True,2026-01-31,False,Sin observaciones
DOC-002187,SIN-00624,Informe perito,True,True,2026-01-31,False,Sin observaciones
DOC-002188,SIN-00624,Foto evidencia,True,True,2026-01-27,False,Sin observaciones
DOC-002189,SIN-00624,Cedula asegurado,True,True,2026-01-28,False,Sin observaciones
DOC-002190,SIN-00624,Factura taller,True,True,2026-01-30,False,Sin observaciones
DOC-002191,SIN-00625,Denuncia policial,False,True,2024-06-22,False,Sin observaciones
DOC-002192,SIN-00625,Informe perito,False,True,2024-06-20,False,Sin observaciones
DOC-002193,SIN-00626,Denuncia policial,False,False,2024-09-13,True,Fecha previa al evento detectada
DOC-002194,SIN-00626,Cedula asegurado,False,False,2024-09-16,True,Fecha previa al evento detectada
DOC-002195,SIN-00626,Informe perito,False,False,2024-09-15,True,Fecha previa al evento detectada
DOC-002196,SIN-00626,Foto evidencia,False,True,2024-09-12,False,Sin observaciones
DOC-002197,SIN-00627,Denuncia policial,False,True,2026-02-23,False,Sin observaciones
DOC-002198,SIN-00627,Foto evidencia,False,False,2026-02-20,True,Fecha previa al evento detectada
DOC-002199,SIN-00628,Factura taller,True,True,2026-01-21,False,Sin observaciones
DOC-002200,SIN-00628,Foto evidencia,True,True,2026-01-22,False,Sin observaciones
DOC-002201,SIN-00628,Cedula asegurado,True,True,2026-01-18,False,Sin observaciones
DOC-002202,SIN-00629,Cedula asegurado,False,True,2024-06-27,False,Sin observaciones
DOC-002203,SIN-00629,Factura taller,False,True,2024-06-28,False,Sin observaciones
DOC-002204,SIN-00629,Foto evidencia,False,True,2024-06-27,False,Sin observaciones
DOC-002205,SIN-00629,Informe perito,False,True,2024-06-26,False,Sin observaciones
DOC-002206,SIN-00630,Factura taller,False,False,2025-07-27,True,Fecha previa al evento detectada
DOC-002207,SIN-00630,Cedula asegurado,False,False,2025-07-22,True,Fecha previa al evento detectada
DOC-002208,SIN-00631,Informe perito,False,False,2024-09-18,True,Fecha previa al evento detectada
DOC-002209,SIN-00631,Foto evidencia,False,True,2024-09-17,False,Sin observaciones
DOC-002210,SIN-00632,Denuncia policial,True,True,2026-02-02,False,Sin observaciones
DOC-002211,SIN-00632,Informe perito,True,True,2026-02-02,False,Sin observaciones
DOC-002212,SIN-00632,Foto evidencia,True,True,2026-01-30,False,Sin observaciones
DOC-002213,SIN-00632,Factura taller,True,True,2026-02-04,False,Sin observaciones
DOC-002214,SIN-00633,Factura taller,True,True,2025-05-19,False,Sin observaciones
DOC-002215,SIN-00633,Cedula asegurado,True,True,2025-05-22,False,Sin observaciones
DOC-002216,SIN-00633,Denuncia policial,True,True,2025-05-22,False,Sin observaciones
DOC-002217,SIN-00633,Foto evidencia,True,True,2025-05-20,False,Sin observaciones
DOC-002218,SIN-00633,Informe perito,True,True,2025-05-21,False,Sin observaciones
DOC-002219,SIN-00634,Cedula asegurado,True,True,2026-09-27,False,Sin observaciones
DOC-002220,SIN-00634,Foto evidencia,True,True,2026-09-26,False,Sin observaciones
DOC-002221,SIN-00635,Factura taller,False,True,2025-12-30,False,Sin observaciones
DOC-002222,SIN-00635,Informe perito,False,True,2025-12-26,False,Sin observaciones
DOC-002223,SIN-00635,Cedula asegurado,False,False,2025-12-27,True,Fecha previa al evento detectada
DOC-002224,SIN-00636,Foto evidencia,True,True,2025-08-28,False,Sin observaciones
DOC-002225,SIN-00636,Cedula asegurado,True,True,2025-08-29,False,Sin observaciones
DOC-002226,SIN-00636,Informe perito,True,True,2025-08-28,False,Sin observaciones
DOC-002227,SIN-00636,Factura taller,True,True,2025-08-28,False,Sin observaciones
DOC-002228,SIN-00637,Denuncia policial,True,True,2026-07-04,False,Sin observaciones
DOC-002229,SIN-00637,Foto evidencia,True,True,2026-07-03,False,Sin observaciones
DOC-002230,SIN-00637,Cedula asegurado,True,True,2026-07-02,False,Sin observaciones
DOC-002231,SIN-00637,Factura taller,True,True,2026-07-02,False,Sin observaciones
DOC-002232,SIN-00637,Informe perito,True,True,2026-07-02,False,Sin observaciones
DOC-002233,SIN-00638,Foto evidencia,True,True,2026-02-08,False,Sin observaciones
DOC-002234,SIN-00638,Informe perito,True,True,2026-02-09,False,Sin observaciones
DOC-002235,SIN-00638,Factura taller,True,True,2026-02-06,False,Sin observaciones
DOC-002236,SIN-00638,Denuncia policial,True,True,2026-02-07,False,Sin observaciones
DOC-002237,SIN-00638,Cedula asegurado,True,True,2026-02-08,False,Sin observaciones
DOC-002238,SIN-00639,Factura taller,True,True,2025-03-08,False,Sin observaciones
DOC-002239,SIN-00639,Cedula asegurado,True,True,2025-03-06,False,Sin observaciones
DOC-002240,SIN-00639,Foto evidencia,True,True,2025-03-06,False,Sin observaciones
DOC-002241,SIN-00640,Cedula asegurado,True,True,2027-01-24,False,Sin observaciones
DOC-002242,SIN-00640,Denuncia policial,True,True,2027-01-23,False,Sin observaciones
DOC-002243,SIN-00641,Factura taller,False,False,2024-06-03,True,Fecha previa al evento detectada
