id_siniestro,id_poliza,id_asegurado,ramo,cobertura,fecha_ocurrencia,fecha_reporte,monto_reclamado,monto_estimado,monto_pagado,estado,sucursal,descripcion,documentos_completos,beneficiario,id_proveedor,dias_desde_inicio_poliza,dias_desde_fin_poliza,dias_entre_ocurrencia_reporte,historial_siniestros_asegurado,ciudad,suma_asegurada,etiqueta_fraude_simulada,score,nivel_riesgo,alertas,anomalia_score,es_anomalia
SIN-00621,POL-00212,ASG-00283,Generales,Robo,2024-07-21,2024-07-31,35863.64,31864.22,0.0,Reserva,Norte,Colision frontal con vehiculo desconocido en horas de la madrugada sin testigos.,False,Grua Rapida,P007,1,364,10,6,Quito,38968.91,1,43,ROJO,Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Robo reportado con mas de 48 horas de demora (+8 pts),-0.03984551438142048,1
SIN-00622,POL-00456,ASG-00222,Vehiculos,Atencion medica,2027-02-21,2027-02-22,3361.43,3200.48,2505.44,Cierre Sin Consecuencia,Oeste,Robo de autopartes reportado inmediatamente a la policia. Denuncia adjunta.,True,Taller Central,P005,357,8,1,0,Guayaquil,8908.87,0,0,VERDE,Sin alertas detectadas,-0.022371747017524868,1
SIN-00623,POL-00076,ASG-00362,Generales,Atencion medica,2025-03-01,2025-03-01,21543.59,18119.5,14728.67,Pago Total,Sur,Colision leve en interseccion con semaforo. El tercero presento sus datos.,True,Clinica San Marcos,P002,103,262,0,0,Quito,45152.26,0,10,VERDE,Proveedor en lista restrictiva (+10 pts),0.0025443427552088727,0
SIN-00624,POL-00272,ASG-00241,Salud,Robo,2025-05-04,2025-05-05,2141.1,2071.13,1579.37,Pago Total,Norte,Colision leve en interseccion con semaforo. El tercero presento sus datos.,True,Taller Central,P005,126,239,1,1,Loja,41624.1,0,0,VERDE,Sin alertas detectadas,0.0412571826864353,0
SIN-00625,POL-00429,ASG-00353,Vida,Dano parcial,2025-02-15,2025-02-17,9471.27,8969.92,7974.33,Liquidado,Centro,Robo de autopartes reportado inmediatamente a la policia. Denuncia adjunta.,True,Clinica del Sur,P006,100,265,2,1,Loja,22113.06,0,0,VERDE,Sin alertas detectadas,0.09821392985403998,0
SIN-00626,POL-00557,ASG-00247,Vida,Incendio,2026-05-30,2026-06-01,9670.0,9757.91,8893.8,Negativa,Este,Colision frontal con vehiculo desconocido en horas de la madrugada sin testigos.,False,Taller Central,P005,24,341,2,3,Cuenca,14851.87,0,16,VERDE,Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts),0.07778512304899804,0
SIN-00627,POL-00422,ASG-00352,Vehiculos,Dano parcial,2025-02-09,2025-02-14,12908.54,11336.41,8121.29,Negativa,Sur,Robo de autopartes reportado inmediatamente a la policia. Denuncia adjunta.,False,Grua Rapida,P007,21,344,5,3,Cuenca,18091.86,0,29,AMARILLO,Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts),0.09433116177184209,0
SIN-00628,POL-00348,ASG-00326,Generales,Robo,2024-12-01,2024-12-15,17617.22,18218.5,0.0,Pago Parcial,Centro,Impacto en la parte trasera por vehiculo que huyo del lugar del accidente.,False,Grua Rapida,P007,10,355,14,3,Loja,18882.98,1,43,ROJO,Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Robo reportado con mas de 48 horas de demora (+8 pts),-0.00015441671209948105,1
SIN-00629,POL-00567,ASG-00033,Salud,Dano parcial,2026-08-04,2026-08-05,5117.62,4603.05,3519.88,Cierre Sin Consecuencia,Sur,Dano por granizo en estacionamiento del trabajo. Evidencia fotografica adjunta.,True,Peritajes Express,P004,180,185,1,1,Manta,28339.2,0,0,VERDE,Sin alertas detectadas,0.07952494003196747,0
SIN-00630,POL-00014,ASG-00019,Vida,Choque,2025-11-16,2025-11-19,30527.61,31290.03,29534.62,Negativa,Este,El vehiculo fue impactado por un tercero que se dio a la fuga sin dejar datos.,True,Grua Rapida,P007,11,354,3,3,Quito,38980.48,0,22,AMARILLO,Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Proveedor en lista restrictiva (+10 pts),0.07292707467622667,0
SIN-00631,POL-00135,ASG-00380,Vehiculos,Choque,2025-09-26,2025-09-27,4072.42,3495.3,3081.83,Pago Parcial,Centro,Choque en parqueadero de centro comercial con camaras de seguridad.,True,Grua Rapida,P007,197,168,1,1,Loja,43789.27,0,10,VERDE,Proveedor en lista restrictiva (+10 pts),0.041537135492282884,0
SIN-00632,POL-00436,ASG-00263,Hogar,Responsabilidad Civil,2024-09-28,2024-09-30,4524.46,4381.03,3701.99,Cierre Sin Consecuencia,Oeste,Dano por granizo en estacionamiento del trabajo. Evidencia fotografica adjunta.,True,Clinica San Marcos,P002,29,336,2,1,Ambato,18596.93,0,14,VERDE,Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Proveedor en lista restrictiva (+10 pts),0.0935407068766223,0
SIN-00633,POL-00519,ASG-00126,Generales,Responsabilidad Civil,2026-09-25,2026-09-25,11369.86,10357.33,8999.96,Cierre Sin Consecuencia,Centro,Dano por granizo en estacionamiento del trabajo. Evidencia fotografica adjunta.,True,Clinica del Sur,P006,256,109,0,1,Guayaquil,49691.93,0,0,VERDE,Sin alertas detectadas,-0.004260638060493704,1
SIN-00634,POL-00341,ASG-00074,Salud,Incendio,2026-01-08,2026-01-13,38091.6,31146.74,26413.22,Negativa,Centro,Choque en parqueadero de centro comercial con camaras de seguridad.,False,Taller Norte,P003,15,350,5,2,Ambato,48911.78,0,15,VERDE,Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 2 siniestros recientes (+4 pts) | Documentos incompletos o faltantes (+4 pts),0.012328545581291706,0
SIN-00635,POL-00346,ASG-00078,Hogar,Responsabilidad Civil,2025-12-23,2025-12-26,10639.98,9539.29,8706.13,Liquidado,Oeste,Robo de autopartes reportado inmediatamente a la policia. Denuncia adjunta.,True,Taller El Veloz,P001,220,145,3,0,Quito,36004.89,0,10,VERDE,Proveedor en lista restrictiva (+10 pts),0.06264236473983803,0
SIN-00636,POL-00084,ASG-00054,Salud,Robo,2024-12-17,2024-12-29,8377.15,8275.36,0.0,Liquidado,Este,Impacto en la parte trasera por vehiculo que huyo del lugar del accidente.,False,Taller El Veloz,P001,4,361,12,4,Loja,8487.7,1,48,ROJO,Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Monto reclamado es el 99% de la suma asegurada (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts),-0.008031486124731924,1
SIN-00637,POL-00144,ASG-00384,Vida,Atencion medica,2025-12-10,2025-12-12,6790.5,6580.97,4934.3,Pago Parcial,Oeste,Choque en parqueadero de centro comercial con camaras de seguridad.,True,Clinica San Marcos,P002,219,146,2,1,Loja,23816.63,0,10,VERDE,Proveedor en lista restrictiva (+10 pts),0.09131331522725938,0
SIN-00638,POL-00210,ASG-00315,Vida,Robo,2025-08-12,2025-08-13,2689.58,2408.0,1815.07,Negativa,Norte,Accidente en carretera con policia presente. Croquis firmado por ambas partes.,True,Taller Premium,P008,94,271,1,0,Cuenca,21706.4,0,0,VERDE,Sin alertas detectadas,0.08415355606443098,0
SIN-00639,POL-00006,ASG-00160,Hogar,Choque,2025-12-03,2025-12-04,1118.03,1010.13,711.37,Pago Total,Centro,Choque en parqueadero de centro comercial con camaras de seguridad.,True,Taller Premium,P008,137,228,1,0,Guayaquil,13967.04,0,0,VERDE,Sin alertas detectadas,0.06472131445020285,0
SIN-00640,POL-00292,ASG-00219,Hogar,Dano parcial,2025-03-30,2025-03-31,1591.95,1622.51,1272.04,Pago Parcial,Oeste,Dano por granizo en estacionamiento del trabajo. Evidencia fotografica adjunta.,True,Grua Rapida,P007,44,321,1,0,Ambato,18758.76,0,10,VERDE,Proveedor en lista restrictiva (+10 pts),0.0562048546371382,0
SIN-00641,POL-00105,ASG-00065,Generales,Dano parcial,2024-10-02,2024-10-09,27144.73,28095.05,28003.07,Reserva,Oeste,El asegurado reporta que su vehiculo fue robado en un estacionamiento sin camaras.,True,Clinica del Sur,P006,30,335,7,2,Ambato,31429.27,0,11,VERDE,Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 2 siniestros recientes (+4 pts),0.04856878975773604,0
SIN-00642,POL-00151,ASG-00074,Salud,Dano parcial,2024-11-02,2024-11-05,8746.89,7629.32,6240.59,Negativa,Este,Choque en parqueadero de centro comercial con camaras de seguridad.,True,Taller El Veloz,P001,86,279,3,0,Manta,44357.63,0,10,VERDE,Proveedor en lista restrictiva (+10 pts),0.05400914443194432,0
SIN-00643,POL-00364,ASG-00160,Salud,Responsabilidad Civil,2024-11-29,2024-12-02,5821.86,5854.52,5078.04,Negativa,Centro,Accidente en carretera con policia presente. Croquis firmado por ambas partes.,True,Peritajes Express,P004,82,283,3,1,Cuenca,19263.74,0,0,VERDE,Sin alertas detectadas,0.09024360298200013,0
SIN-00644,POL-00183,ASG-00013,Vida,Robo,2026-01-20,2026-01-21,9659.77,8295.34,6705.1,Pago Total,Norte,Dano por granizo en estacionamiento del trabajo. Evidencia fotografica adjunta.,True,Clinica del Sur,P006,113,252,1,0,Ambato,43491.75,0,0,VERDE,Sin alertas detectadas,0.059815837477663336,0
SIN-00645,POL-00318,ASG-00169,Generales,Atencion medica,2026-05-06,2026-05-09,4951.2,4889.71,4847.38,Reserva,Este,Robo de autopartes reportado inmediatamente a la policia. Denuncia adjunta.,True,Taller El Veloz,P001,343,22,3,1,Guayaquil,21599.03,0,10,VERDE,Proveedor en lista restrictiva (+10 pts),0.03138282185769159,0
SIN-00646,POL-00466,ASG-00252,Vehiculos,Atencion medica,2026-12-05,2026-12-06,14241.03,11746.68,11161.92,Reserva,Norte,Dano por granizo en estacionamiento del trabajo. Evidencia fotografica adjunta.,True,Clinica San Marcos,P002,315,50,1,0,Guayaquil,38747.12,0,10,VERDE,Proveedor en lista restrictiva (+10 pts),0.021600130810565665,0
SIN-00647,POL-00455,ASG-00327,Salud,Responsabilidad Civil,2025-10-11,2025-10-13,8168.71,8754.55,7669.46,Pago Parcial,Oeste,Robo de autopartes reportado inmediatamente a la policia. Denuncia adjunta.,True,Taller Central,P005,109,256,2,0,Ambato,19140.64,0,0,VERDE,Sin alertas detectadas,0.08114261524673494,0
SIN-00648,POL-00015,ASG-00341,Salud,Dano parcial,2025-07-03,2025-07-03,5450.87,5355.8,4855.65,Negativa,Sur,Colision leve en interseccion con semaforo. El tercero presento sus datos.,True,Clinica San Marcos,P002,284,81,0,1,Quito,42697.25,0,10,VERDE,Proveedor en lista restrictiva (+10 pts),0.019782176160534348,0
SIN-00649,POL-00004,ASG-00160,Generales,Robo,2024-06-14,2024-06-21,20218.8,17494.47,0.0,Pago Parcial,Este,Colision frontal con vehiculo desconocido en horas de la madrugada sin testigos.,False,Taller El Veloz,P001,2,363,7,3,Guayaquil,20780.82,1,46,ROJO,Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Monto reclamado es el 97% de la suma asegurada (+5 pts) | Robo reportado con mas de 48 horas de demora (+8 pts),0.06590677030249859,0
SIN-00650,POL-00084,ASG-00371,Salud,Atencion medica,2025-11-21,2025-11-24,12835.09,13484.32,10542.58,Pago Total,Sur,Robo de autopartes reportado inmediatamente a la policia. Denuncia adjunta.,False,Peritajes Express,P004,20,345,3,2,Guayaquil,18850.2,0,12,VERDE,Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Asegurado con 2 siniestros recientes (+4 pts) | Documentos incompletos o faltantes (+4 pts),0.1024042684032676,0
SIN-00651,POL-00303,ASG-00133,Hogar,Responsabilidad Civil,2026-03-20,2026-03-21,1124.64,952.25,829.04,Cierre Sin Consecuencia,Este,Choque en parqueadero de centro comercial con camaras de seguridad.,True,Clinica del Sur,P006,320,45,1,1,Ambato,16904.53,0,0,VERDE,Sin alertas detectadas,0.020961603847722055,0
SIN-00652,POL-00356,ASG-00331,Vehiculos,Dano parcial,2026-01-18,2026-01-22,24871.71,23443.15,19696.33,Pago Parcial,Centro,Choque en parqueadero de centro comercial con camaras de seguridad.,True,Taller Central,P005,25,340,4,2,Quito,40832.21,0,11,VERDE,Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 2 siniestros recientes (+4 pts),0.08401057081093033,0
SIN-00653,POL-00578,ASG-00194,Hogar,Choque,2026-09-18,2026-09-20,9179.92,9858.73,7806.96,Negativa,Oeste,Colision leve en interseccion con semaforo. El tercero presento sus datos.,True,Clinica San Marcos,P002,220,145,2,0,Quito,45557.37,0,10,VERDE,Proveedor en lista restrictiva (+10 pts),0.05509654996749597,0
SIN-00654,POL-00191,ASG-00386,Vida,Incendio,2024-12-06,2024-12-12,28907.01,31544.19,30384.3,Liquidado,Norte,Colision leve en interseccion con semaforo. El tercero presento sus datos.,False,Grua Rapida,P007,22,343,6,2,Quito,41414.96,0,25,AMARILLO,Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 2 siniestros recientes (+4 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts),0.06040193426770957,0
SIN-00655,POL-00432,ASG-00219,Salud,Dano parcial,2026-12-09,2026-12-10,22918.41,19227.8,15381.17,Reserva,Norte,Choque en parqueadero de centro comercial con camaras de seguridad.,True,Taller El Veloz,P001,237,128,1,0,Quito,47929.19,0,10,VERDE,Proveedor en lista restrictiva (+10 pts),-0.014510652645591038,1
SIN-00656,POL-00317,ASG-00393,Vehiculos,Responsabilidad Civil,2026-04-01,2026-04-05,14179.67,13200.77,12108.28,Pago Total,Oeste,Impacto en la parte trasera por vehiculo que huyo del lugar del accidente.,True,Taller Premium,P008,16,349,4,2,Quito,20574.61,0,11,VERDE,Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 2 siniestros recientes (+4 pts),0.10332488749794311,0
SIN-00657,POL-00384,ASG-00003,Salud,Incendio,2026-02-11,2026-02-18,13751.17,12314.27,12075.11,Negativa,Centro,Robo de autopartes reportado inmediatamente a la policia. Denuncia adjunta.,True,Grua Rapida,P007,25,340,7,2,Loja,20512.03,0,21,AMARILLO,Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 2 siniestros recientes (+4 pts) | Proveedor en lista restrictiva (+10 pts),0.08300031830625382,0
SIN-00658,POL-00290,ASG-00346,Hogar,Incendio,2025-06-19,2025-06-19,3610.27,3719.85,3015.83,Pago Parcial,Oeste,Choque en parqueadero de centro comercial con camaras de seguridad.,True,Clinica San Marcos,P002,137,228,0,0,Loja,24106.66,0,10,VERDE,Proveedor en lista restrictiva (+10 pts),0.054822286220927774,0
SIN-00659,POL-00002,ASG-00313,Salud,Robo,2025-01-30,2025-02-10,20839.11,18616.15,0.0,Cierre Sin Consecuencia,Este,Colision frontal con vehiculo desconocido en horas de la madrugada sin testigos.,False,Clinica San Marcos,P002,5,360,11,5,Quito,22918.13,1,43,ROJO,Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Robo reportado con mas de 48 horas de demora (+8 pts),0.015642922531043935,0
SIN-00660,POL-00036,ASG-00134,Vida,Choque,2026-03-09,2026-03-09,8275.84,7020.11,5185.21,Liquidado,Este,Accidente en carretera con policia presente. Croquis firmado por ambas partes.,True,Clinica San Marcos,P002,69,296,0,0,Cuenca,23978.16,0,10,VERDE,Proveedor en lista restrictiva (+10 pts),0.0703666850257304,0
SIN-00661,POL-00466,ASG-00006,Hogar,Incendio,2025-07-15,2025-07-15,15501.72,16033.45,14648.27,Liquidado,Centro,Accidente en carretera con policia presente. Croquis firmado por ambas partes.,True,Taller El Veloz,P001,312,53,0,1,Cuenca,48196.45,0,10,VERDE,Proveedor en lista restrictiva (+10 pts),-0.020080907701224726,1
SIN-00662,POL-00115,ASG-00092,Salud,Choque,2026-05-30,2026-06-01,4018.71,3739.27,3138.85,Reserva,Norte,Choque en parqueadero de centro comercial con camaras de seguridad.,True,Clinica San Marcos,P002,273,92,2,1,Cuenca,28927.02,0,10,VERDE,Proveedor en lista restrictiva (+10 pts),0.06077975555796861,0
SIN-00663,POL-00502,ASG-00236,Vida,Atencion medica,2025-11-12,2025-11-18,30495.87,24556.97,19581.48,Cierre Sin Consecuencia,Norte,Dano por granizo en estacionamiento del trabajo. Evidencia fotografica adjunta.,False,Taller Central,P005,11,354,6,3,Loja,45012.47,0,19,VERDE,Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts),0.05804679053472395,0
SIN-00664,POL-00115,ASG-00183,Vehiculos,Robo,2024-09-04,2024-09-19,27442.79,22288.82,0.0,Pago Parcial,Centro,Colision frontal con vehiculo desconocido en horas de la madrugada sin testigos.,False,Clinica San Marcos,P002,3,362,15,6,Guayaquil,28907.08,1,43,ROJO,Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Robo reportado con mas de 48 horas de demora (+8 pts),-0.07347934332099237,1
SIN-00665,POL-00040,ASG-00076,Vida,Robo,2026-02-11,2026-02-22,35319.95,36665.41,0.0,Liquidado,Centro,Impacto en la parte trasera por vehiculo que huyo del lugar del accidente.,False,Taller El Veloz,P001,5,360,11,3,Loja,37571.46,1,43,ROJO,Siniestro ocurrido en los primeros 10 dias de la poliza (+8 pts) | Reporte tardio: mas de 7 dias despues del evento (+5 pts) | Asegurado con 3 o mas siniestros en 18 meses (+8 pts) | Documentos incompletos o faltantes (+4 pts) | Proveedor en lista restrictiva (+10 pts) | Robo reportado con mas de 48 horas de demora (+8 pts),0.02199730209949724,0
SIN-00666,POL-00311,ASG-00316,Hogar,Dano parcial,2024-09-10,2024-09-14,35473.55,34813.27,33870.66,Cierre Sin Consecuencia,Centro,Colision leve en interseccion con semaforo. El tercero presento sus datos.,True,Taller El Veloz,P001,24,341,4,2,Manta,43440.96,0,21,AMARILLO,Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 2 siniestros recientes (+4 pts) | Proveedor en lista restrictiva (+10 pts),0.04000456749660786,0
SIN-00667,POL-00280,ASG-00003,Hogar,Atencion medica,2026-04-17,2026-04-19,547.52,554.47,424.9,Liquidado,Centro,Dano por granizo en estacionamiento del trabajo. Evidencia fotografica adjunta.,True,Taller Norte,P003,32,333,2,0,Manta,5842.35,0,0,VERDE,Sin alertas detectadas,0.016536879890192924,0
SIN-00668,POL-00472,ASG-00302,Generales,Choque,2026-01-10,2026-01-15,20470.29,20509.1,15929.58,Reserva,Oeste,Impacto en la parte trasera por vehiculo que huyo del lugar del accidente.,False,Taller Premium,P008,22,343,5,2,Cuenca,31785.38,0,15,VERDE,Siniestro ocurrido en los primeros 30 dias de la poliza (+4 pts) | Reporte con demora de 4 a 7 dias (+3 pts) | Asegurado con 2 siniestros recientes (+4 pts) | Documentos incompletos o faltantes (+4 pts),0.0957588162030385,0
SIN-00669,POL-00081,ASG-00324,Hogar,Atencion medica,2024-11-04,2024-11-07,3122.32,3082.6,2680.22,Negativa,Norte,Choque en parqueadero de centro comercial con camaras de seguridad.,True,Clinica del Sur,P006,85,280,3,0,Cuenca,49322.62,0,0,VERDE,Sin alertas detectadas,0.0019632602458957704,0
